고유 ID,주문 번호,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,지역,제품 코드,제품 대분류,제품 중분류,제품명,매출,수량,할인율,수익
9417,IN-2014-60588,2015-11-21,2015-11-21,당일 배송,HM-14860,이윤승,기업 고객,성남시,경기도,대한민국,수도권,OFF-ST-10002085,사무용품,수납용품,"Tenex File Cart, Industrial",410437.8,3,0,197002.8
9418,IN-2015-15011,2016-11-26,2016-12-02,표준 배송,MC-17635,박도희,기업 고객,익산시,전라북도,대한민국,호남,FUR-FU-10002659,가구,가구류,"Eldon Clock, Black",115300.8,2,0,39168
9419,IN-2015-15011,2016-11-26,2016-12-02,표준 배송,MC-17635,박도희,기업 고객,익산시,전라북도,대한민국,호남,OFF-ST-10001124,사무용품,수납용품,"Fellowes Trays, Wire Frame",115178.4,2,0,14932.8
9420,IN-2015-15011,2016-11-26,2016-12-02,표준 배송,MC-17635,박도희,기업 고객,익산시,전라북도,대한민국,호남,FUR-BO-10002204,가구,책장,"Dania Floating Shelf Set, Traditional",345474,2,0,151959.6
9421,IN-2013-41828,2014-07-08,2014-07-10,특급 배송,MP-18175,안유성,홈 오피스,안양시,경기도,대한민국,수도권,FUR-FU-10001447,가구,가구류,"Eldon Stacking Tray, Duo Pack",257529.6,8,0,20563.2
9422,ID-2015-76212,2016-05-07,2016-05-14,표준 배송,VM-21835,최영우,소비자,고창군,전라북도,대한민국,호남,OFF-PA-10002416,사무용품,종이,"Xerox Memo Slips, 8.5 x 11",43256.16,4,0.4,-26756.64
9423,IN-2015-71375,2016-12-17,2016-12-21,표준 배송,GM-14680,남채리,소비자,옹진군,인천광역시,대한민국,수도권,TEC-PH-10001590,사무기기,전화기,"Motorola Headset, with Caller ID",146402.64,2,0.1,19473.84
9424,IN-2012-51740,2013-08-04,2013-08-07,빠른 배송,DM-13525,최현,기업 고객,용산구,서울특별시,대한민국,수도권,TEC-PH-10000720,사무기기,전화기,"Samsung Audio Dock, Full Size",857412,5,0,325737
9425,IN-2012-51740,2013-08-04,2013-08-07,빠른 배송,DM-13525,최현,기업 고객,용산구,서울특별시,대한민국,수도권,OFF-FA-10003819,사무용품,파스너,"Advantus Paper Clips, Assorted Sizes",42687,3,0,14504.4
9426,IN-2012-51740,2013-08-04,2013-08-07,빠른 배송,DM-13525,최현,기업 고객,용산구,서울특별시,대한민국,수도권,OFF-EN-10000296,사무용품,봉투,"Cameo Business Envelopes, Security-Tint",51867,3,0,4131
9427,ID-2012-13240,2013-11-26,2013-12-01,표준 배송,AH-10195,한연경,기업 고객,고양시,경기도,대한민국,수도권,OFF-AP-10001621,사무용품,가전,"Hamilton Beach Refrigerator, Black",2165592.6,5,0.15,-178367.4
9428,ID-2012-13240,2013-11-26,2013-12-01,표준 배송,AH-10195,한연경,기업 고객,고양시,경기도,대한민국,수도권,OFF-FA-10001082,사무용품,파스너,"OIC Staples, Assorted Sizes",34518.33,7,0.45,-27171.27
9429,ID-2014-37208,2015-08-06,2015-08-11,표준 배송,SG-20890,민효신,기업 고객,중구,울산광역시,대한민국,영남,OFF-ST-10003411,사무용품,수납용품,"Eldon Trays, Wire Frame",119952,5,0.5,-83997
9430,IN-2015-29669,2016-05-24,2016-05-27,특급 배송,EM-13960,권상혁,소비자,계양구,인천광역시,대한민국,수도권,FUR-CH-10003861,가구,의자,"Novimex Rocking Chair, Set of Two",298614.384,3,0.27,69481.584
9431,IN-2015-29669,2016-05-24,2016-05-27,특급 배송,EM-13960,권상혁,소비자,계양구,인천광역시,대한민국,수도권,OFF-BI-10002684,사무용품,바인더,"Avery Hole Reinforcements, Clear",16381.71,5,0.17,5977.71
9432,ID-2015-15431,2016-05-02,2016-05-06,표준 배송,MS-17530,민해성,소비자,수성구,대구광역시,대한민국,영남,OFF-BI-10002881,사무용품,바인더,"Wilson Jones Binding Machine, Economy",89890.56,2,0.1,-8029.44
9433,ID-2015-15431,2016-05-02,2016-05-06,표준 배송,MS-17530,민해성,소비자,수성구,대구광역시,대한민국,영남,TEC-PH-10001619,사무기기,전화기,"Cisco Signal Booster, Full Size",281128.32,2,0.1,-24.48
9434,ID-2015-15431,2016-05-02,2016-05-06,표준 배송,MS-17530,민해성,소비자,수성구,대구광역시,대한민국,영남,OFF-PA-10004379,사무용품,종이,"Enermax Computer Printout Paper, Premium",156812.76,6,0.1,-14118.84
9435,ID-2014-69464,2015-02-12,2015-02-16,빠른 배송,MZ-17515,손예준,기업 고객,합천군,경상남도,대한민국,영남,OFF-LA-10001383,사무용품,라벨,"Smead Shipping Labels, Adjustable",38800.8,8,0.5,-856.8
9436,ID-2014-69464,2015-02-12,2015-02-16,빠른 배송,MZ-17515,손예준,기업 고객,합천군,경상남도,대한민국,영남,OFF-ST-10003445,사무용품,수납용품,"Rogers Folders, Industrial",15896.7,1,0.5,-14948.1
9437,IN-2013-40274,2014-12-28,2014-12-31,특급 배송,RP-19390,권주상,소비자,북구,울산광역시,대한민국,영남,TEC-PH-10000030,사무기기,전화기,"Samsung Smart Phone, with Caller ID",1459964.25,3,0.25,175131.45
9438,IN-2014-15340,2015-11-18,2015-11-19,특급 배송,TC-21535,구대호,홈 오피스,양천구,서울특별시,대한민국,수도권,FUR-BO-10001192,가구,책장,"Bush Library with Doors, Mobile",374176.8,1,0,160894.8
9439,IN-2014-15340,2015-11-18,2015-11-19,특급 배송,TC-21535,구대호,홈 오피스,양천구,서울특별시,대한민국,수도권,FUR-BO-10004699,가구,책장,"Dania 3-Shelf Cabinet, Mobile",293698.8,2,0,0
9440,IN-2014-67196,2015-10-24,2015-10-27,빠른 배송,ME-18010,조익현,기업 고객,보령시,충청남도,대한민국,충청,FUR-CH-10002749,가구,의자,"SAFCO Chairmat, Black",351226.8,6,0,59670
9441,IN-2015-42556,2016-10-14,2016-10-19,표준 배송,KC-16675,남아람,기업 고객,의성군,경상북도,대한민국,영남,OFF-SU-10001762,사무용품,일반 사무용품,"Stiletto Shears, Easy Grip",152112.6,3,0,48654
9442,IN-2015-42556,2016-10-14,2016-10-19,표준 배송,KC-16675,남아람,기업 고객,의성군,경상북도,대한민국,영남,OFF-BI-10000348,사무용품,바인더,"Cardinal Index Tab, Durable",23317.2,3,0,7619.4
9443,IN-2015-35766,2016-11-24,2016-11-26,특급 배송,KN-16450,최이슬,기업 고객,사천시,경상남도,대한민국,영남,TEC-PH-10002683,사무기기,전화기,"Apple Smart Phone, Cordless",2920617,5,0.1,876078
9444,IN-2015-35766,2016-11-24,2016-11-26,특급 배송,KN-16450,최이슬,기업 고객,사천시,경상남도,대한민국,영남,OFF-LA-10000732,사무용품,라벨,"Novimex Round Labels, 5000 Label Set",18341.64,3,0.1,4204.44
9445,IN-2015-35766,2016-11-24,2016-11-26,특급 배송,KN-16450,최이슬,기업 고객,사천시,경상남도,대한민국,영남,TEC-AC-10003889,사무기기,악세사리,"Enermax Mouse, USB",111537,3,0.1,17350.2
9446,IN-2015-35766,2016-11-24,2016-11-26,특급 배송,KN-16450,최이슬,기업 고객,사천시,경상남도,대한민국,영남,OFF-PA-10004968,사무용품,종이,"Enermax Computer Printout Paper, Multicolor",82289.52,3,0.1,12796.92
9447,IN-2015-35766,2016-11-24,2016-11-26,특급 배송,KN-16450,최이슬,기업 고객,사천시,경상남도,대한민국,영남,OFF-ST-10004871,사무용품,수납용품,"Rogers Trays, Blue",169866.72,3,0.1,30147.12
9448,IN-2015-35766,2016-11-24,2016-11-26,특급 배송,KN-16450,최이슬,기업 고객,사천시,경상남도,대한민국,영남,OFF-SU-10001407,사무용품,일반 사무용품,"Fiskars Trimmer, Easy Grip",120955.68,3,0.1,17405.28
9449,ID-2012-35633,2013-12-09,2013-12-14,표준 배송,DG-13300,손영호,기업 고객,청주시,충청북도,대한민국,충청,OFF-SU-10003085,사무용품,일반 사무용품,"Stiletto Ruler, Easy Grip",67320,4,0,5385.6
9450,ID-2012-35633,2013-12-09,2013-12-14,표준 배송,DG-13300,손영호,기업 고객,청주시,충청북도,대한민국,충청,OFF-ST-10001631,사무용품,수납용품,"Tenex Trays, Blue",110588.4,2,0,48654
9451,ID-2012-35633,2013-12-09,2013-12-14,표준 배송,DG-13300,손영호,기업 고객,청주시,충청북도,대한민국,충청,OFF-AR-10001773,사무용품,필기구,"Sanford Markers, Water Color",134793,5,0,29529
9452,ID-2012-35633,2013-12-09,2013-12-14,표준 배송,DG-13300,손영호,기업 고객,청주시,충청북도,대한민국,충청,OFF-ST-10003445,사무용품,수납용품,"Rogers Folders, Industrial",95380.2,3,0,2845.8
9453,IN-2012-44593,2013-04-15,2013-04-15,당일 배송,LR-16915,노신영,소비자,동대문구,서울특별시,대한민국,수도권,OFF-ST-10003243,사무용품,수납용품,"Fellowes Folders, Blue",107712,4,0,39780
9454,IN-2012-44593,2013-04-15,2013-04-15,당일 배송,LR-16915,노신영,소비자,동대문구,서울특별시,대한민국,수도권,OFF-PA-10000302,사무용품,종이,"Eaton Computer Printout Paper, Multicolor",57038.4,2,0,21052.8
9455,IN-2012-44593,2013-04-15,2013-04-15,당일 배송,LR-16915,노신영,소비자,동대문구,서울특별시,대한민국,수도권,OFF-AP-10000304,사무용품,가전,"Hoover Microwave, White",1877493.6,6,0,863470.8
9456,IN-2014-30257,2015-07-31,2015-08-04,표준 배송,JR-16210,박현철,기업 고객,의정부시,경기도,대한민국,수도권,TEC-AC-10003734,사무기기,악세사리,"Memorex Numeric Keypad, Erganomic",95288.4,2,0,43819.2
9457,IN-2014-30257,2015-07-31,2015-08-04,표준 배송,JR-16210,박현철,기업 고객,의정부시,경기도,대한민국,수도권,TEC-CO-10001787,사무기기,복사기,"HP Fax and Copier, Laser",529043.4,3,0,126959.4
9458,IN-2014-30257,2015-07-31,2015-08-04,표준 배송,JR-16210,박현철,기업 고객,의정부시,경기도,대한민국,수도권,TEC-PH-10004675,사무기기,전화기,"Nokia Audio Dock, VoIP",340333.2,2,0,105447.6
9459,IN-2014-30257,2015-07-31,2015-08-04,표준 배송,JR-16210,박현철,기업 고객,의정부시,경기도,대한민국,수도권,OFF-PA-10002073,사무용품,종이,"Green Bar Parchment Paper, 8.5 x 11",84945.6,4,0,33048
9460,ID-2014-27856,2015-12-10,2015-12-14,표준 배송,EH-14185,김금주,소비자,강북구,서울특별시,대한민국,수도권,OFF-FA-10004527,사무용품,파스너,"Advantus Thumb Tacks, Bulk Pack",22040.262,3,0.47,-12109.338
9461,ID-2014-27856,2015-12-10,2015-12-14,표준 배송,EH-14185,김금주,소비자,강북구,서울특별시,대한민국,수도권,FUR-CH-10002117,가구,의자,"Hon Steel Folding Chair, Red",303126.66,5,0.27,45627.66
9462,IN-2015-34422,2016-03-04,2016-03-08,표준 배송,AS-10045,최호영,기업 고객,양주시,경기도,대한민국,수도권,FUR-BO-10004507,가구,책장,"Ikea Corner Shelving, Metal",232444.944,2,0.07,4964.544
9463,IN-2013-58887,2014-09-01,2014-09-03,빠른 배송,CS-11845,현다영,기업 고객,용산구,서울특별시,대한민국,수도권,TEC-PH-10002601,사무기기,전화기,"Motorola Smart Phone, Cordless",1311271.2,2,0,52448.4
9464,ID-2014-63570,2015-06-08,2015-06-13,표준 배송,TR-21325,권은아,소비자,서구,부산광역시,대한민국,영남,TEC-CO-10003570,사무기기,복사기,"Sharp Wireless Fax, High-Speed",469563.12,2,0.35,-50575.68
9465,ID-2014-63570,2015-06-08,2015-06-13,표준 배송,TR-21325,권은아,소비자,서구,부산광역시,대한민국,영남,OFF-ST-10004315,사무용품,수납용품,"Rogers Lockers, Blue",118718.82,1,0.45,-86362.38
9466,ID-2014-63570,2015-06-08,2015-06-13,표준 배송,TR-21325,권은아,소비자,서구,부산광역시,대한민국,영남,OFF-BI-10004078,사무용품,바인더,"Wilson Jones 3-Hole Punch, Clear",166594.05,7,0.15,1874.25
9467,ID-2014-63570,2015-06-08,2015-06-13,표준 배송,TR-21325,권은아,소비자,서구,부산광역시,대한민국,영남,OFF-AR-10004486,사무용품,필기구,"Sanford Canvas, Blue",56683.44,2,0.45,-19632.96
9468,ID-2012-76520,2013-08-23,2013-08-28,표준 배송,RS-19420,최주재,기업 고객,춘천시,강원도,대한민국,강원,OFF-FA-10002177,사무용품,파스너,"OIC Clamps, Metal",54777.06,3,0.1,-1220.94
9469,IN-2014-14899,2015-08-31,2015-09-05,표준 배송,LS-17230,김민경,소비자,중구,울산광역시,대한민국,영남,TEC-CO-10000666,사무기기,복사기,"Hewlett Copy Machine, Laser",966874.32,4,0.1,204077.52
9470,IN-2014-14899,2015-08-31,2015-09-05,표준 배송,LS-17230,김민경,소비자,중구,울산광역시,대한민국,영남,FUR-CH-10000783,가구,의자,"Office Star Executive Leather Armchair, Adjustable",862773.12,2,0.1,19131.12
9471,IN-2014-14899,2015-08-31,2015-09-05,표준 배송,LS-17230,김민경,소비자,중구,울산광역시,대한민국,영남,OFF-EN-10000224,사무용품,봉투,"Cameo Clasp Envelope, Recycled",22885.74,3,0.1,2506.14
9472,IN-2014-14899,2015-08-31,2015-09-05,표준 배송,LS-17230,김민경,소비자,중구,울산광역시,대한민국,영남,OFF-EN-10001789,사무용품,봉투,"Kraft Peel and Seal, Set of 50",37619.64,2,0.1,-875.16
9473,IN-2014-14899,2015-08-31,2015-09-05,표준 배송,LS-17230,김민경,소비자,중구,울산광역시,대한민국,영남,FUR-CH-10002224,가구,의자,"Hon Rocking Chair, Set of Two",243949.32,2,0.1,-16273.08
9474,ID-2012-58726,2013-07-21,2013-07-26,빠른 배송,DL-12865,류주호,소비자,사하구,부산광역시,대한민국,영남,OFF-LA-10003848,사무용품,라벨,"Avery File Folder Labels, 5000 Label Set",24250.5,5,0.5,-21955.5
9475,ID-2015-52902,2016-12-30,2017-01-01,특급 배송,JW-16075,이경숙,소비자,무안군,전라남도,대한민국,호남,FUR-BO-10001580,가구,책장,"Dania Stackable Bookrack, Pine",395006.22,5,0.37,-125499.78
9476,ID-2015-52902,2016-12-30,2017-01-01,특급 배송,JW-16075,이경숙,소비자,무안군,전라남도,대한민국,호남,FUR-BO-10004404,가구,책장,"Ikea 3-Shelf Cabinet, Pine",277198.362,3,0.37,-70448.238
9477,ID-2015-52902,2016-12-30,2017-01-01,특급 배송,JW-16075,이경숙,소비자,무안군,전라남도,대한민국,호남,TEC-AC-10001312,사무기기,악세사리,"Logitech Numeric Keypad, Erganomic",333993.492,14,0.47,-94834.908
9478,ID-2015-52902,2016-12-30,2017-01-01,특급 배송,JW-16075,이경숙,소비자,무안군,전라남도,대한민국,호남,OFF-PA-10003139,사무용품,종이,"SanDisk Parchment Paper, Recycled",28140.984,2,0.17,6720.984
9479,ID-2015-52902,2016-12-30,2017-01-01,특급 배송,JW-16075,이경숙,소비자,무안군,전라남도,대한민국,호남,OFF-AR-10000851,사무용품,필기구,"Sanford Sketch Pad, Blue",115510.104,3,0.17,6910.704
9480,ID-2015-52902,2016-12-30,2017-01-01,특급 배송,JW-16075,이경숙,소비자,무안군,전라남도,대한민국,호남,OFF-ST-10004325,사무용품,수납용품,"Eldon Box, Single Width",8711.514,1,0.17,2407.914
9481,ID-2015-52902,2016-12-30,2017-01-01,특급 배송,JW-16075,이경숙,소비자,무안군,전라남도,대한민국,호남,OFF-EN-10000699,사무용품,봉투,"Cameo Interoffice Envelope, Set of 50",120462.714,3,0.17,42065.514
9482,ID-2014-37229,2015-06-09,2015-06-15,표준 배송,KB-16405,현호섭,홈 오피스,경주시,경상북도,대한민국,영남,OFF-FA-10001838,사무용품,파스너,"Stockwell Paper Clips, Metal",21602.376,3,0.47,-11904.624
9483,ID-2015-31440,2016-08-28,2016-09-01,표준 배송,AA-10480,배해윤,소비자,남동구,인천광역시,대한민국,수도권,OFF-EN-10002434,사무용품,봉투,"Kraft Manila Envelope, Recycled",28375.38,2,0.45,-7243.02
9484,ID-2013-68701,2014-06-05,2014-06-11,표준 배송,BM-11575,손주린,기업 고객,안산시,경기도,대한민국,수도권,OFF-PA-10001968,사무용품,종이,"Eaton Computer Printout Paper, 8.5 x 11",33182.028,2,0.47,-7515.972
9485,IN-2015-38321,2016-06-09,2016-06-11,특급 배송,SJ-20125,최정석,홈 오피스,남원시,전라북도,대한민국,호남,TEC-AC-10002257,사무기기,악세사리,"Logitech Numeric Keypad, Bluetooth",127565.28,3,0.1,35398.08
9486,IN-2014-71774,2015-05-09,2015-05-14,표준 배송,AC-10615,전두환,기업 고객,사상구,부산광역시,대한민국,영남,OFF-PA-10001006,사무용품,종이,"Eaton Message Books, Recycled",208998,10,0,87516
9487,IN-2014-48324,2015-02-28,2015-03-05,표준 배송,DK-12895,민라희,소비자,화천군,강원도,대한민국,강원,FUR-CH-10000351,가구,의자,"Novimex Chairmat, Set of Two",87252.228,2,0.27,11915.028
9488,IN-2014-48324,2015-02-28,2015-03-05,표준 배송,DK-12895,민라희,소비자,화천군,강원도,대한민국,강원,TEC-CO-10003819,사무기기,복사기,"Sharp Copy Machine, High-Speed",1816758.72,8,0.07,-136745.28
9489,IN-2012-60791,2013-10-08,2013-10-11,특급 배송,HA-14905,신성윤,소비자,강남구,서울특별시,대한민국,수도권,OFF-EN-10004495,사무용품,봉투,"Kraft Peel and Seal, Security-Tint",116739,5,0,12699
9490,IN-2012-60791,2013-10-08,2013-10-11,특급 배송,HA-14905,신성윤,소비자,강남구,서울특별시,대한민국,수도권,OFF-AR-10004153,사무용품,필기구,"Binney & Smith Highlighters, Easy-Erase",34394.4,2,0,16156.8
9491,IN-2012-60791,2013-10-08,2013-10-11,특급 배송,HA-14905,신성윤,소비자,강남구,서울특별시,대한민국,수도권,OFF-FA-10000197,사무용품,파스너,"Stockwell Push Pins, Metal",73899,5,0,31671
9492,IN-2012-60791,2013-10-08,2013-10-11,특급 배송,HA-14905,신성윤,소비자,강남구,서울특별시,대한민국,수도권,FUR-TA-10000558,가구,탁자,"Hon Wood Table, Rectangular",755269.2,2,0.3,21542.4
9493,IN-2012-60791,2013-10-08,2013-10-11,특급 배송,HA-14905,신성윤,소비자,강남구,서울특별시,대한민국,수도권,FUR-FU-10004780,가구,가구류,"Deflect-O Frame, Duo Pack",224604,2,0,2203.2
9494,IN-2012-60791,2013-10-08,2013-10-11,특급 배송,HA-14905,신성윤,소비자,강남구,서울특별시,대한민국,수도권,TEC-CO-10000594,사무기기,복사기,"Hewlett Fax and Copier, Laser",590182.2,3,0,153397.8
9495,IN-2012-60791,2013-10-08,2013-10-11,특급 배송,HA-14905,신성윤,소비자,강남구,서울특별시,대한민국,수도권,TEC-PH-10003075,사무기기,전화기,"Samsung Signal Booster, Full Size",140637.6,1,0,2784.6
9496,IN-2015-41016,2016-06-30,2016-07-04,표준 배송,IG-15085,임명섭,소비자,부천시,경기도,대한민국,수도권,OFF-FA-10000263,사무용품,파스너,"Stockwell Thumb Tacks, Bulk Pack",8041.68,1,0.4,514.08
9497,IN-2015-41016,2016-06-30,2016-07-04,표준 배송,IG-15085,임명섭,소비자,부천시,경기도,대한민국,수도권,OFF-SU-10004848,사무용품,일반 사무용품,"Kleencut Shears, High Speed",85869.72,3,0.4,-41548.68
9498,ID-2013-74308,2014-12-11,2014-12-15,표준 배송,KD-16495,민주상,기업 고객,과천시,경기도,대한민국,수도권,TEC-AC-10001735,사무기기,악세사리,"Logitech Mouse, Bluetooth",71677.44,4,0.4,-31138.56
9499,ID-2013-74308,2014-12-11,2014-12-15,표준 배송,KD-16495,민주상,기업 고객,과천시,경기도,대한민국,수도권,FUR-CH-10004331,가구,의자,"SAFCO Rocking Chair, Red",247694.76,3,0.4,-45422.64
